Transaction Hash,Status,Type,Method ,Block,Age,From,From_NameTag,To,To_NameTag,Amount,Value (USD),Asset,Txn Fee
0xcc03b0bc21fd6d1db8cd11c123fd4a9f0b7ac8cf94b73adf20823d03f254e7cb,Success,ERC-20,Transfer,13588934,1302 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf4e2adC7D0f44FFe28f81AAd68b499eb9F96837E, ,"27,000","$1,390.69",Ultra Token(UOS),0.01201367
0x081d161f3c751224a240caec987940de7d524bfaba2fb67b34a9b2bb0300c440,Success,ERC-20,Transfer,13588934,1302 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1DE7F84eD4eDEA389BCC219D2A519ff9BCc7648f, ,"60,008","$3,090.83",Ultra Token(UOS),0.01201367
0x9dfbf5ba45503d403f3adf84cebaffc2a9da87245f69483f0db3bce01ca9992b,Success,ERC-20,Transfer,13588717,1302 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xD8ffd4D86263B5c21af99dd1743C3ab8246D7Fa0, ,"5,611.96",$289.06,Ultra Token(UOS),0.00764878
0x86519b23fd7ef7833c157fe7668550d1ae9f2ab182b14712dd339c9fef9e79d4,Success,ERC-20,Transfer,13588670,1302 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xD8ffd4D86263B5c21af99dd1743C3ab8246D7Fa0, ,"16,218.94",$835.39,Ultra Token(UOS),0.01352212
0x73185bd0a4275df9775f9240e3686c7e796c73a3720d1563f234f689b67a632e,Success,ERC-20,Transfer,13588588,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xD8ffd4D86263B5c21af99dd1743C3ab8246D7Fa0, ,"2,791.63",$143.79,Ultra Token(UOS),0.01109783
0xb8da7a67cf65dfdc8300705744ae14292edf58c0f607dd1d870b4fb13f13bff5,Success,ERC-20,Transfer,13588350,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xbB4c42990EEb0d8488d0d930bacF41D281206352, ,"8,590.93",$442.49,Ultra Token(UOS),0.00985875
0x92b8c587785a30369226c001e1e860a7450a00af9adfc587ed220f26121ad2de,Success,ERC-20,Transfer,13587522,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xbB4c42990EEb0d8488d0d930bacF41D281206352, ,"8,393.09",$432.30,Ultra Token(UOS),0.0110415
0x02dfae926fab0dbea3241cf85c694aa13a23c4f3c94b2cc187334ebb3c514acd,Success,ERC-20,Transfer,13586689,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf4e2adC7D0f44FFe28f81AAd68b499eb9F96837E, ,"27,000","$1,390.69",Ultra Token(UOS),0.01346825
0xe0b3f0d8f4812a65bf495a29e93aa61b86ab17f5778169370ce19d7a1210b9c7,Success,ERC-20,Transfer,13586285,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xD8ffd4D86263B5c21af99dd1743C3ab8246D7Fa0, ,"30,706.01","$1,581.57",Ultra Token(UOS),0.01282177
0x0019adc10c1cd42992a572706b5965207b5df9c3bf913a0f8ebabce849a65d8d,Success,ERC-20,Transfer,13586147,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe45d781e1523eb449f2F443EfE14fB5737d9DCed, ,"21,253.43","$1,094.70",Ultra Token(UOS),0.01282177
0x4e0441c22e80c34fa75fdead5ffc80d67b54975cbaf71fc77d0caf88dbedd674,Success,ERC-20,Transfer,13586049,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xD8ffd4D86263B5c21af99dd1743C3ab8246D7Fa0, ,"21,683.56","$1,116.86",Ultra Token(UOS),0.01152882
0x9b8067b8eddb5f6c58a33fe2528a45f884d0a51f607c70fcea1a757b0593d6f5,Success,ERC-20,Transfer,13585566,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1DE7F84eD4eDEA389BCC219D2A519ff9BCc7648f, ,"60,000","$3,090.42",Ultra Token(UOS),0.01351911
0x0a46aa32eb89d1292d88e4cfd6aa2c21a221f532174c0e7451e79e70ff16d110,Success,ERC-20,Transfer,13585414,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe45d781e1523eb449f2F443EfE14fB5737d9DCed, ,"17,246.06",$888.29,Ultra Token(UOS),0.0153538
0xaee52835166ef2a971a2084d3ed017416ce3a6b9cc9096d84acc82a52019172f,Success,ERC-20,Transfer,13585311,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xedfdf676443273cb95138caf2ffd4d5b13e72032, Coinone Dep: 0xEDFdF6...e72032,"1,981",$102.04,Ultra Token(UOS),0.01142107
0xe41090a5c3eb08b7d385d578ffe08aa70a4e5819f6f5407268f0db84d78a10e2,Success,ERC-20,Transfer,13585302,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe45d781e1523eb449f2F443EfE14fB5737d9DCed, ,"20,921.45","$1,077.60",Ultra Token(UOS),0.01125945
0x71820ec9b31075d09dbd558f21274c5235f378d00419afaceaa61ed8e513f149,Success,ERC-20,Transfer,13585205,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe45d781e1523eb449f2F443EfE14fB5737d9DCed, ,"12,888.90",$663.87,Ultra Token(UOS),0.01158269
0x23ab1628f094e5678454db3a6836388919dcf3730a3e150588b0e672512b8192,Success,ERC-20,Transfer,13585136,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xbB4c42990EEb0d8488d0d930bacF41D281206352, ,"8,467.77",$436.15,Ultra Token(UOS),0.01298339
0xd9b96cd295eebf99aa4f7fb1e16f8e13e3c91fed09eeda152992ffbf35f47647,Success,ERC-20,Transfer,13585084,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe45d781e1523eb449f2F443EfE14fB5737d9DCed, ,"30,676.09","$1,580.03",Ultra Token(UOS),0.01373761
0xeddcda4901a2100b4314a762a7aa364300ff6413df48bff6e3a73462de0f4118,Success,ERC-20,Transfer,13585084,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe45d781e1523eb449f2F443EfE14fB5737d9DCed, ,"29,476.37","$1,518.24",Ultra Token(UOS),0.00937711
0xef4d48413d2b6d60cd9ead7aa540a5466156a08018d2c20b93ec860981941ea7,Success,ERC-20,Transfer,13584569,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xbB4c42990EEb0d8488d0d930bacF41D281206352, ,"8,442.65",$434.86,Ultra Token(UOS),0.00860488
0x4f1ceccc5035a2e20a78091aaceaeb0bbbc20cbcf3a1c935c3620e8ac86dff48,Success,ERC-20,Transfer,13584567,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf4e2adC7D0f44FFe28f81AAd68b499eb9F96837E, ,"27,000","$1,390.69",Ultra Token(UOS),0.01260628
0x63730304127ed5bd632be7b2fc1f2bf01966204756e476221b6e4f4e25a97597,Success,ERC-20,Transfer,13584442,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xbB4c42990EEb0d8488d0d930bacF41D281206352, ,"8,481.64",$436.86,Ultra Token(UOS),0.01287564
0xd2d0cc2b86371e335704057cd0ea3bdacf7145ef11c6ee1d89693156e6208fb5,Success,ERC-20,Transfer,13583538,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf4e2adC7D0f44FFe28f81AAd68b499eb9F96837E, ,"27,000","$1,390.69",Ultra Token(UOS),0.00967129
0xc3ad434e4b1e3add8f7bef5588508314ef28f8499a4b8e04e6100b7e7b8bccc1,Success,ERC-20,Transfer,13583346,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xbB4c42990EEb0d8488d0d930bacF41D281206352, ,"8,332.22",$429.17,Ultra Token(UOS),0.01422247
0xc311be7a081a1c7e993d2b8ea8c38c52ce17e940a83381a967509563138ea6db,Success,ERC-20,Transfer,13583170,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe45d781e1523eb449f2F443EfE14fB5737d9DCed, ,"15,240.16",$784.98,Ultra Token(UOS),0.01610802
0x7a906e931db3340a51b4af242db7f712d5dc65559a03464e8873680013862566,Success,ERC-20,Transfer,13583082,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe45d781e1523eb449f2F443EfE14fB5737d9DCed, ,"27,553.62","$1,419.20",Ultra Token(UOS),0.01373761
0x3a121d4bd5a4748c325cc1f7844eb836fe4aa243d4adcf84036d525ba875663d,Success,ERC-20,Transfer,13583049,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf4e2adC7D0f44FFe28f81AAd68b499eb9F96837E, ,"27,000","$1,390.69",Ultra Token(UOS),0.00974484
0x89139bbd6ab9a46895d7501fa4923d3496a52e7edc6067bdc1535d851be93885,Success,ERC-20,Transfer,13583007,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1DE7F84eD4eDEA389BCC219D2A519ff9BCc7648f, ,"60,000","$3,090.42",Ultra Token(UOS),0.01405772
0x509bc0a49636c743adaa5068a9a46d2dbd0b1af9da3440a851e65f3ea3118304,Success,ERC-20,Transfer,13582962,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe45d781e1523eb449f2F443EfE14fB5737d9DCed, ,"19,369.08",$997.64,Ultra Token(UOS),0.01406085
0xdc511788707ab62fe16db270d3360f2e9a4e8cf87f2c69c2199cb4f3dcb14e17,Success,ERC-20,Transfer,13582943,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xD8ffd4D86263B5c21af99dd1743C3ab8246D7Fa0, ,"45,597.58","$2,348.59",Ultra Token(UOS),0.01384536
0x7c9c68d3b04c3a08f74565d81ac2b36100663208898f35309953df75885d0a43,Success,ERC-20,Transfer,13582884,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf4e2adC7D0f44FFe28f81AAd68b499eb9F96837E, ,"27,000","$1,390.69",Ultra Token(UOS),0.01427634
0xfe20481047e298b8567aede247a344e946ede3fa88198aee7321368ac0325c5f,Success,ERC-20,Transfer,13582871,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe45d781e1523eb449f2F443EfE14fB5737d9DCed, ,"20,252.06","$1,043.12",Ultra Token(UOS),0.01427634
0x1b940feaa528ae6748cc5717cac9d5a0a1e5ffa0a598d67009d48406a76b45b1,Success,ERC-20,Transfer,13582850,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xD8ffd4D86263B5c21af99dd1743C3ab8246D7Fa0, ,"35,279.30","$1,817.13",Ultra Token(UOS),0.01132608
0xe07a30af367ae65f5caa44f8a08ffc12c9a9f2d14b973421bf33c885b06b52c2,Success,ERC-20,Transfer,13582850,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xD8ffd4D86263B5c21af99dd1743C3ab8246D7Fa0, ,"13,577.05",$699.31,Ultra Token(UOS),0.01659288
0x1f09886c73f866a203e2f16c3b0486728fca1745ab7bb1a9e7a3e37cb415df1f,Success,ERC-20,Transfer,13582792,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe45d781e1523eb449f2F443EfE14fB5737d9DCed, ,"18,792.16",$967.93,Ultra Token(UOS),0.01422247
0x41677ca1b717bddb25b67cf3edb6b99faaf7aebabbdc90b9d882f2138f58c223,Success,ERC-20,Transfer,13582792,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xbB4c42990EEb0d8488d0d930bacF41D281206352, ,"8,576.40",$441.74,Ultra Token(UOS),0.00970807
0x1d20a0cafe697af56a7c894f49e24320671ebe18894ff51cc7816d02247baaba,Success,ERC-20,Transfer,13582779,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xD8ffd4D86263B5c21af99dd1743C3ab8246D7Fa0, ,"18,710.67",$963.73,Ultra Token(UOS),0.00970807
0x1e704bcdc284a546bb32899167b60537df69829a15f0f7b48cb820c1a19e7f6e,Success,ERC-20,Transfer,13582779,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe45d781e1523eb449f2F443EfE14fB5737d9DCed, ,"26,012.68","$1,339.84",Ultra Token(UOS),0.01422247
0xf8edd44cbba74cdf5acf42311f8508a1ff08d0681f32683f546345657e689c7a,Success,ERC-20,Transfer,13582770,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x54acdbf01358ef8f8f2b518d938683239640ce54, Coinone Dep: 0x54AcdB...40cE54,"4,669.15",$240.49,Ultra Token(UOS),0.01470732
0x0563563700ff8244bf7c7ad27d6ec42644a79f3244edce08725a18d3c63725e0,Success,ERC-20,Transfer,13582770,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xD8ffd4D86263B5c21af99dd1743C3ab8246D7Fa0, ,"15,249.15",$785.44,Ultra Token(UOS),0.01470732
0x2843ff9208addf42d37a75a82452b0c631f1d4b034ca55fdcb95834b2e5d6dc5,Success,ERC-20,Transfer,13582749,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x3303ba184b5bca54bb519067b658261fd4142abe, Coinone Dep: 0x3303ba...142AbE,"2,036.23",$104.88,Ultra Token(UOS),0.01073771
0x1f380a2ee0d4f790d020d3252bc36add1e3d4cab11a64e4bf64caec6db7bd022,Success,ERC-20,Transfer,13582611,1303 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xbB4c42990EEb0d8488d0d930bacF41D281206352, ,"8,457.89",$435.64,Ultra Token(UOS),0.01465345
0x8f39dba82216d2c44dccfa8e0f08a99c1adf15a5c2ad9fbd63885b5828fdfc5d,Success,ERC-20,Transfer,13582093,1304 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xD8ffd4D86263B5c21af99dd1743C3ab8246D7Fa0, ,"27,081.38","$1,394.88",Ultra Token(UOS),0.0159464
0xb311473c0bc996a4a8efd74f2cf4e645f38c0e9b40dca3fbf1ca3501cd1b0f81,Success,ERC-20,Transfer,13581780,1304 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf4e2adC7D0f44FFe28f81AAd68b499eb9F96837E, ,"27,000","$1,390.69",Ultra Token(UOS),0.01109783
0x11e33c4f707d2555296b00ba0ecf1d3639a641fc5586918572a31ffbc19b98b1,Success,ERC-20,Transfer,13581772,1304 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1DE7F84eD4eDEA389BCC219D2A519ff9BCc7648f, ,"60,000","$3,090.42",Ultra Token(UOS),0.01109536
0x8d5105ba3ea5d9de112a71480ae880fde1210d1dc101c14e8fa6cca534f70c92,Success,ERC-20,Transfer,13581772,1304 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe45d781e1523eb449f2F443EfE14fB5737d9DCed, ,"31,292.61","$1,611.79",Ultra Token(UOS),0.01109783
0x0b521bd5b7bcf09099c9f8c2c2ec25911b0be2ac632bb738ba1b1b8d4c8db22f,Success,ERC-20,Transfer,13581772,1304 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xbB4c42990EEb0d8488d0d930bacF41D281206352, ,"8,356.65",$430.43,Ultra Token(UOS),0.01109783
0xbaec7168b1e4f54e5be41300374f9c5ce767c7f1d974c52c63419845d315d54e,Success,ERC-20,Transfer,13581737,1304 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe45d781e1523eb449f2F443EfE14fB5737d9DCed, ,"29,711.77","$1,530.36",Ultra Token(UOS),0.01169044
0x6c29b5735ada49b3afd4cee3097953d8543b286ce8e2207090ed5acf0edbda4d,Success,ERC-20,Transfer,13581732,1304 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xD8ffd4D86263B5c21af99dd1743C3ab8246D7Fa0, ,"14,109.33",$726.73,Ultra Token(UOS),0.01169044
0x9c6eb2b9689596e00c1a5470d443cf58125649314cbdb73608784358c16cfc28,Success,ERC-20,Transfer,13581706,1304 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe45d781e1523eb449f2F443EfE14fB5737d9DCed, ,"29,048.37","$1,496.19",Ultra Token(UOS),0.01185206
0x4106b1ca0790186dcfa94c73baffa2e5add65a6ac8a7806c51367d876b325f7d,Success,ERC-20,Transfer,13581706,1304 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xD8ffd4D86263B5c21af99dd1743C3ab8246D7Fa0, ,"22,161.36","$1,141.47",Ultra Token(UOS),0.01185206
0xdd997d33409a4c963c00e804a57321aeb063f924a4b54518054a09bd5f5d4724,Success,ERC-20,Transfer,13581568,1304 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xD8ffd4D86263B5c21af99dd1743C3ab8246D7Fa0, ,"23,000.83","$1,184.70",Ultra Token(UOS),0.01266015
0x7e3fc1b863b4efc458cea468f51fac9aa699d12d120444c550d2b16ead25a50b,Success,ERC-20,Transfer,13581386,1304 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xD8ffd4D86263B5c21af99dd1743C3ab8246D7Fa0, ,"21,418.96","$1,103.23",Ultra Token(UOS),0.01115171
0xfa1f9d991ccb610940b085f9c051fa6237556a8c0a40857ab42b0772d9fe4acd,Success,ERC-20,Transfer,13580857,1304 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe45d781e1523eb449f2F443EfE14fB5737d9DCed, ,"24,923.14","$1,283.72",Ultra Token(UOS),0.0161619
0x04db3e353de3fb7b4bb6d680bd12838749c9cfd5d31c2ee9582268a06d754f83,Success,ERC-20,Transfer,13580524,1304 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe45d781e1523eb449f2F443EfE14fB5737d9DCed, ,"29,381.27","$1,513.34",Ultra Token(UOS),0.0125524
0xc1c872c8b198a59c23b67ec5705cedf3e44106a6bf02855acd5e6ea826154856,Success,ERC-20,Transfer,13580179,1304 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xe45d781e1523eb449f2F443EfE14fB5737d9DCed, ,"11,852.20",$610.47,Ultra Token(UOS),0.01470732
0xd49d1625cafb5a72b577770c34b9a48597d64b3851b25f4e798fcf69559e0108,Success,ERC-20,Transfer,13579555,1304 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x9c36881691f745dfca1ca11c7be8d8e0e1a1fad1, Coinone Dep: 0x9C3688...A1fad1,"3,101.24",$159.74,Ultra Token(UOS),0.02020237
0x24a7b5eecce21da764ea14cd902c2e5bc3d5769fb83bde9a61dc38bb83680ae7,Success,ERC-20,Transfer,13579538,1304 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x3303ba184b5bca54bb519067b658261fd4142abe, Coinone Dep: 0x3303ba...142AbE,"5,809.79",$299.25,Ultra Token(UOS),0.01404728
0xc15a28a1e01524dfaf9997496c614bb56c1dfd56172a273ec524bf9cf772523d,Success,ERC-20,Transfer,13579320,1304 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x3303ba184b5bca54bb519067b658261fd4142abe, Coinone Dep: 0x3303ba...142AbE,"5,384.49",$277.34,Ultra Token(UOS),0.01331182
0x9dbcdd4e484ddffd3a3adaa396b3d515a34952ff190bbafbc5b82cd5cc1451d8,Success,ERC-20,Transfer,13578968,1304 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xbB4c42990EEb0d8488d0d930bacF41D281206352, ,"8,382.84",$431.77,Ultra Token(UOS),0.01702386
0xabca54d4695fad03d17f8d2278c49749566817408a65571333e8e63de955d8f7,Success,ERC-20,Transfer,13577600,1304 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf4e2adC7D0f44FFe28f81AAd68b499eb9F96837E, ,"27,000","$1,390.69",Ultra Token(UOS),0.01783196
